x,y,z
225.2678654675324,77.31632283116882,741.7501585194805
319.19256597402597,24.993708142857145,1233.6512673246752
-193.1329932207792,128.78075515584416,245.4908946623377
812.4086612987014,71.30953627272729,1267.4186996103897
131.21261972727268,116.23465041558437,565.3279894155844
-307.3177588831169,37.50988924675325,1326.4266246753248
-191.3636584935065,165.6297362207792,747.837078948052
-540.2708518571428,146.00632067532464,831.0658782597402
-742.3009429220779,42.39088746753247,1191.9332164675327
-717.7354086493506,110.25979553246754,875.2539855194805
-355.3851306493507,147.91445471428574,324.7545071038961
761.3253744675326,89.83454203896102,813.2896926753245
295.73930059740263,92.88978912987014,746.4000371168829
42.24012612987013,150.21508136363636,817.0759982597403
-10.02894583116883,112.73221896103895,993.4409321558442
257.2872805714286,77.41940911688313,951.6674242077921
656.1352348441559,22.637584220779225,65.15980305194805
96.09555266233765,129.84550374025974,577.7816209740258
407.2381065194806,23.514148142857138,1094.904384064935
436.8187965064934,24.1932312987013,1287.348046220779
554.0766728311687,57.86644862337662,1112.4606679740261
600.5985455714285,90.10655323376623,1226.7390897792206
683.0547533116883,82.30902233766234,1306.0816920129869
737.5601259350651,81.90145659740257,1084.392387883117
861.7631551038962,93.57342990909089,932.5556877922078
887.107654077922,101.6582797922078,1082.7708423506494
889.2401757532467,108.83801171428571,794.0474995714285
752.8101616623377,89.9731112857143,658.7160731948051
556.3137881168832,36.559603675324674,637.5473125584416
424.42811716883114,52.807610766233765,666.3723247792208
590.146443909091,57.81607702597404,901.6799102337662
461.97318296103896,20.99595557142857,959.5810990649353
860.5913680389609,104.60625044155846,656.5140261818183
-953.1160135714288,52.91263331168832,612.0487892857143
-852.2911646363636,42.57599655844155,64.43665963636363
-611.8204401038961,114.17379394805197,273.858442038961
-681.133361025974,139.08951344155844,534.5220249870129
626.4724097012986,17.7595062987013,324.99366219480515
454.1419531428572,52.42529981818182,441.91576509090913
646.7638526233766,83.6958277012987,1023.1016258961041
192.3697345714286,26.803407584415584,-8.17527555844156
251.49989223376622,92.26303936363635,344.60807028571435
608.7630012207793,49.439107194805196,783.999755077922
365.50620506493505,69.54827928571429,845.8867511688312
75.36094838961039,37.400451805194805,1244.7229542987013
559.413193012987,50.14034416883117,1000.8774326883117
443.9596767272728,41.276408532467535,766.2688463636362
374.7279999480519,41.7447811038961,938.4369269350648
-229.19714435064935,47.00636884415585,-73.9464897142857
-238.39585022077924,168.76153607792205,448.07187406493506
52.50261487012986,102.78087324675325,183.60199724675326
385.31209814285717,20.01207833766234,104.3416065064935
319.21117018181826,25.054946662337663,1233.6450369740257
-355.36459589610394,147.89670355844154,324.74673858441565
761.0670737012987,90.18327172727274,813.4699817922078
295.6703530649351,93.03498246753246,746.4579095714287
42.29369802597403,150.10257987012986,817.0031975584416
-9.835641038961038,112.38414896103897,993.3495324935063
257.15754397402594,77.58080398701297,951.6176393116883
656.0289028961039,22.611825181818183,65.20863684415585
96.10590454545454,129.7200359090909,577.7453359740259
407.25201254545453,23.48646964935065,1094.8947563246754
436.8646497402597,24.12267518181818,1287.2972237012987
-193.11922068831169,128.74823398701298,245.47200464935074
554.1225561948052,57.75498454545456,1112.4180052727274
600.654552103896,89.96724038961038,1226.675492662338
683.1202503636364,82.14388618181817,1306.0215461558441
737.4113523376624,82.00445705194805,1084.3150000259739
861.8032075974028,93.3845116883117,932.4665051558444
886.9768970649349,101.79756338961039,1082.8709272337662
889.2250572987012,108.75740942857145,794.0142766233766
752.5470161038961,90.25868655844155,658.8851619090909
556.2341309350649,36.770783311688305,637.6632919870129
424.4061354805195,52.93941827272727,666.4863288961038
812.1902886103896,71.56859864935063,1267.4782286623379
590.0254563766233,57.92426932467533,901.6809375324679
461.9654351038961,20.968704311688313,959.5559232857144
860.4558826883115,104.98900672727271,656.7651478441556
-953.0909424155843,52.99680564935065,612.0705574285714
-852.291928,42.65290775324676,64.47198507792207
-611.8115590519483,114.21741663636361,273.8808435064935
-681.1062614415587,139.13484033766235,534.53115887013
626.5514114025974,17.711779,325.17610824675324
453.6453702467532,53.011823,442.13711746753245
646.8767137532467,83.44310002597403,1022.9888852597403
131.26175481818183,116.13338923376624,565.2871030389609
192.38432376623373,26.55120774025974,-8.496928090909089
251.54961936363634,92.0657734935065,344.50115011688314
608.6700336363637,49.55950338961039,784.0505371298702
365.525962909091,69.5890331168831,845.9305887792208
75.28201997402596,37.6477697922078,1244.7198724805194
559.4276820519481,50.08679811688312,1000.848101779221
443.92463385714296,41.35810984415585,766.3174795194805
374.6267743896104,40.63576535064936,937.9490420389612
-229.1699135844156,46.88687354545455,-74.00091435064934
-238.3609333766234,168.74491288311688,448.06982179220773
-307.2444295584416,37.48222357142857,1326.4177674025973
52.964984714285706,101.91190977922078,183.76167237662335
385.2264190649351,19.951894103896105,104.20490188311689
-191.3118888831169,165.60200500000002,747.8096821038962
-540.2186786103896,146.0332092727273,831.0675429090909
-742.2432473376624,42.41322118181819,1191.9472085584416
-717.680561012987,110.28069181818182,875.2748745974027
